event_id,session_id,step_name,event_timestamp,revenue_impact,user_id,traffic_source,campaign,session_start,region,device_type,browser
096b2d91,45e87b3c-a0a,2. Add to Cart,2026-03-22 13:58:32,0.0,8e8d9a42,Facebook-Ads,Retargeting-Promo,2026-03-22 13:56:53,US-East,Desktop,Edge
9a998c9d,45e87b3c-a0a,3. Enter Shipping,2026-03-22 14:00:00,0.0,8e8d9a42,Facebook-Ads,Retargeting-Promo,2026-03-22 13:56:53,US-East,Desktop,Edge
35cb4007,59ca29c3-9ce,1. View Item,2026-03-03 10:17:02,0.0,ec0370fa,Facebook-Ads,Retargeting-Promo,2026-03-03 10:16:39,US-East,Desktop,Chrome
ce29715f,59ca29c3-9ce,2. Add to Cart,2026-03-03 10:18:37,0.0,ec0370fa,Facebook-Ads,Retargeting-Promo,2026-03-03 10:16:39,US-East,Desktop,Chrome
0741cbaf,59ca29c3-9ce,3. Enter Shipping,2026-03-03 10:20:11,0.0,ec0370fa,Facebook-Ads,Retargeting-Promo,2026-03-03 10:16:39,US-East,Desktop,Chrome
2774b864,9f87bd23-894,1. View Item,2026-03-12 10:53:46,0.0,e2191654,Google-Ads,BFCM-2026,2026-03-12 10:53:26,US-East,Desktop,Chrome
50d10ffb,9f87bd23-894,2. Add to Cart,2026-03-12 10:54:25,0.0,e2191654,Google-Ads,BFCM-2026,2026-03-12 10:53:26,US-East,Desktop,Chrome
63b8edb1,9f87bd23-894,3. Enter Shipping,2026-03-12 10:55:42,0.0,e2191654,Google-Ads,BFCM-2026,2026-03-12 10:53:26,US-East,Desktop,Chrome
cea69b00,9f87bd23-894,4. Enter Payment,2026-03-12 10:56:55,0.0,e2191654,Google-Ads,BFCM-2026,2026-03-12 10:53:26,US-East,Desktop,Chrome
4ecec8b7,9f87bd23-894,5. Purchase Complete,2026-03-12 10:58:52,84.1,e2191654,Google-Ads,BFCM-2026,2026-03-12 10:53:26,US-East,Desktop,Chrome
48773128,0210fe86-586,1. View Item,2026-03-28 06:59:38,0.0,b5e96b5e,Direct,BFCM-2026,2026-03-28 06:57:52,EU-West,Mobile,Safari
08a0ed72,0210fe86-586,2. Add to Cart,2026-03-28 07:00:09,0.0,b5e96b5e,Direct,BFCM-2026,2026-03-28 06:57:52,EU-West,Mobile,Safari
d111f884,0210fe86-586,3. Enter Shipping,2026-03-28 07:00:46,0.0,b5e96b5e,Direct,BFCM-2026,2026-03-28 06:57:52,EU-West,Mobile,Safari
c0220f64,0210fe86-586,4. Enter Payment,2026-03-28 07:01:15,0.0,b5e96b5e,Direct,BFCM-2026,2026-03-28 06:57:52,EU-West,Mobile,Safari
130739e5,de57f130-0f9,1. View Item,2026-03-28 07:01:37,0.0,684e8460,Google-Ads,None,2026-03-28 06:59:56,US-East,Desktop,Chrome
dbd54f77,de57f130-0f9,2. Add to Cart,2026-03-28 07:03:28,0.0,684e8460,Google-Ads,None,2026-03-28 06:59:56,US-East,Desktop,Chrome
de3baa01,de57f130-0f9,3. Enter Shipping,2026-03-28 07:04:16,0.0,684e8460,Google-Ads,None,2026-03-28 06:59:56,US-East,Desktop,Chrome
3699dfa2,de57f130-0f9,4. Enter Payment,2026-03-28 07:05:43,0.0,684e8460,Google-Ads,None,2026-03-28 06:59:56,US-East,Desktop,Chrome
377ffee7,766c8d10-2a8,1. View Item,2026-03-24 14:55:43,0.0,1885c5bb,Google-Ads,BFCM-2026,2026-03-24 14:54:39,US-East,Desktop,Edge
05694077,804f82a8-620,1. View Item,2026-03-08 00:03:24,0.0,ddddd031,Direct,Retargeting-Promo,2026-03-08 00:02:28,US-West,Mobile,Safari
957fd5b2,804f82a8-620,2. Add to Cart,2026-03-08 00:04:40,0.0,ddddd031,Direct,Retargeting-Promo,2026-03-08 00:02:28,US-West,Mobile,Safari
a4dcb39e,fad872fe-90a,1. View Item,2026-03-24 23:58:55,0.0,b8b5de19,Google-Ads,None,2026-03-24 23:57:14,US-East,Mobile,Chrome
f244e414,c522b8d4-d23,1. View Item,2026-03-12 01:44:22,0.0,854bc748,Google-Ads,None,2026-03-12 01:42:29,EU-West,Mobile,Safari
da2bf956,fcffba14-403,1. View Item,2026-03-02 15:37:12,0.0,2854ddbb,Organic,Spring-Sale,2026-03-02 15:35:34,US-East,Mobile,Safari
d98c303e,cfd05491-061,1. View Item,2026-03-27 23:35:51,0.0,f56f2a0b,Facebook-Ads,Retargeting-Promo,2026-03-27 23:34:22,APAC-East,Mobile,Safari
f5aa7e15,cfd05491-061,2. Add to Cart,2026-03-27 23:36:55,0.0,f56f2a0b,Facebook-Ads,Retargeting-Promo,2026-03-27 23:34:22,APAC-East,Mobile,Safari
bb570fc3,cfd05491-061,3. Enter Shipping,2026-03-27 23:37:26,0.0,f56f2a0b,Facebook-Ads,Retargeting-Promo,2026-03-27 23:34:22,APAC-East,Mobile,Safari
a6042a42,cfd05491-061,4. Enter Payment,2026-03-27 23:37:50,0.0,f56f2a0b,Facebook-Ads,Retargeting-Promo,2026-03-27 23:34:22,APAC-East,Mobile,Safari
30989795,cfd05491-061,5. Purchase Complete,2026-03-27 23:39:32,77.08,f56f2a0b,Facebook-Ads,Retargeting-Promo,2026-03-27 23:34:22,APAC-East,Mobile,Safari
1ed28677,b9f3423d-c6f,1. View Item,2026-03-27 03:09:44,0.0,2c10d765,Direct,None,2026-03-27 03:08:44,EU-West,Tablet,Chrome
07a766dd,bfe9410e-c00,1. View Item,2026-03-22 02:52:14,0.0,6796cd9c,Google-Ads,None,2026-03-22 02:51:47,US-East,Mobile,Safari
16efda52,45917505-8fe,1. View Item,2026-03-25 12:35:37,0.0,7d5997f4,Organic,None,2026-03-25 12:35:08,US-East,Mobile,Chrome
276b7433,45917505-8fe,2. Add to Cart,2026-03-25 12:36:19,0.0,7d5997f4,Organic,None,2026-03-25 12:35:08,US-East,Mobile,Chrome
eba7e4e0,45917505-8fe,3. Enter Shipping,2026-03-25 12:37:10,0.0,7d5997f4,Organic,None,2026-03-25 12:35:08,US-East,Mobile,Chrome
4e511595,45917505-8fe,4. Enter Payment,2026-03-25 12:38:29,0.0,7d5997f4,Organic,None,2026-03-25 12:35:08,US-East,Mobile,Chrome
72fb0934,45917505-8fe,5. Purchase Complete,2026-03-25 12:38:56,109.02,7d5997f4,Organic,None,2026-03-25 12:35:08,US-East,Mobile,Chrome
61b10bd5,80894880-d58,1. View Item,2026-03-29 23:01:13,0.0,1a0531c3,Google-Ads,None,2026-03-29 23:00:03,EU-West,Desktop,Chrome
be6a69e6,b2cacd40-0e0,1. View Item,2026-03-16 07:53:14,0.0,7a05a9eb,Facebook-Ads,Retargeting-Promo,2026-03-16 07:51:56,EU-West,Tablet,Safari
f45b3c34,b2cacd40-0e0,2. Add to Cart,2026-03-16 07:54:35,0.0,7a05a9eb,Facebook-Ads,Retargeting-Promo,2026-03-16 07:51:56,EU-West,Tablet,Safari
3accb389,b2cacd40-0e0,3. Enter Shipping,2026-03-16 07:55:09,0.0,7a05a9eb,Facebook-Ads,Retargeting-Promo,2026-03-16 07:51:56,EU-West,Tablet,Safari
e15da234,445eb25c-9bd,1. View Item,2026-03-03 21:37:04,0.0,919320d2,Organic,None,2026-03-03 21:36:23,EU-West,Desktop,Chrome
39365387,3e35383c-08e,1. View Item,2026-03-03 21:20:36,0.0,7e961565,Facebook-Ads,Retargeting-Promo,2026-03-03 21:19:41,EU-West,Desktop,Chrome
d13533ac,3e35383c-08e,2. Add to Cart,2026-03-03 21:22:10,0.0,7e961565,Facebook-Ads,Retargeting-Promo,2026-03-03 21:19:41,EU-West,Desktop,Chrome
8aed97fa,3e35383c-08e,3. Enter Shipping,2026-03-03 21:24:00,0.0,7e961565,Facebook-Ads,Retargeting-Promo,2026-03-03 21:19:41,EU-West,Desktop,Chrome
752d2276,c85cab47-5fb,1. View Item,2026-03-07 15:48:46,0.0,e7b2ddba,Facebook-Ads,Retargeting-Promo,2026-03-07 15:47:12,US-East,Desktop,Chrome
d50818f0,c85cab47-5fb,2. Add to Cart,2026-03-07 15:49:29,0.0,e7b2ddba,Facebook-Ads,Retargeting-Promo,2026-03-07 15:47:12,US-East,Desktop,Chrome
baf715e0,c85cab47-5fb,3. Enter Shipping,2026-03-07 15:51:14,0.0,e7b2ddba,Facebook-Ads,Retargeting-Promo,2026-03-07 15:47:12,US-East,Desktop,Chrome
67c372d8,220598c7-f73,1. View Item,2026-03-15 09:14:29,0.0,f853c9b8,Google-Ads,BFCM-2026,2026-03-15 09:12:35,US-East,Desktop,Chrome
0a82552a,220598c7-f73,2. Add to Cart,2026-03-15 09:15:53,0.0,f853c9b8,Google-Ads,BFCM-2026,2026-03-15 09:12:35,US-East,Desktop,Chrome
d32972f7,220598c7-f73,3. Enter Shipping,2026-03-15 09:16:37,0.0,f853c9b8,Google-Ads,BFCM-2026,2026-03-15 09:12:35,US-East,Desktop,Chrome
f9aa93b2,220598c7-f73,4. Enter Payment,2026-03-15 09:18:21,0.0,f853c9b8,Google-Ads,BFCM-2026,2026-03-15 09:12:35,US-East,Desktop,Chrome
ee62b13c,210b2213-4dd,1. View Item,2026-03-04 00:40:52,0.0,035d98e6,Organic,None,2026-03-04 00:40:27,US-East,Tablet,Chrome
8b924850,210b2213-4dd,2. Add to Cart,2026-03-04 00:41:09,0.0,035d98e6,Organic,None,2026-03-04 00:40:27,US-East,Tablet,Chrome
63d6168f,3dc35324-91c,1. View Item,2026-03-11 04:50:37,0.0,82200779,Google-Ads,None,2026-03-11 04:50:18,EU-West,Mobile,Safari
363160e3,3dc35324-91c,2. Add to Cart,2026-03-11 04:51:25,0.0,82200779,Google-Ads,None,2026-03-11 04:50:18,EU-West,Mobile,Safari
a1e5cb04,16219f6e-e85,1. View Item,2026-03-12 06:45:47,0.0,90d747fa,Organic,BFCM-2026,2026-03-12 06:44:30,US-West,Mobile,Chrome
1ea37398,16219f6e-e85,2. Add to Cart,2026-03-12 06:47:45,0.0,90d747fa,Organic,BFCM-2026,2026-03-12 06:44:30,US-West,Mobile,Chrome
0b0d21e8,16219f6e-e85,3. Enter Shipping,2026-03-12 06:49:14,0.0,90d747fa,Organic,BFCM-2026,2026-03-12 06:44:30,US-West,Mobile,Chrome
f93554cb,16219f6e-e85,4. Enter Payment,2026-03-12 06:49:37,0.0,90d747fa,Organic,BFCM-2026,2026-03-12 06:44:30,US-West,Mobile,Chrome
ea5f8ad6,16219f6e-e85,5. Purchase Complete,2026-03-12 06:50:54,87.12,90d747fa,Organic,BFCM-2026,2026-03-12 06:44:30,US-West,Mobile,Chrome
c05a33c1,16a06bbc-281,1. View Item,2026-03-29 01:46:46,0.0,b26ae623,Google-Ads,None,2026-03-29 01:45:28,US-East,Mobile,Safari
70722c21,16a06bbc-281,2. Add to Cart,2026-03-29 01:48:32,0.0,b26ae623,Google-Ads,None,2026-03-29 01:45:28,US-East,Mobile,Safari
8ad0c470,16a06bbc-281,3. Enter Shipping,2026-03-29 01:49:58,0.0,b26ae623,Google-Ads,None,2026-03-29 01:45:28,US-East,Mobile,Safari
549ac9f7,16a06bbc-281,4. Enter Payment,2026-03-29 01:50:27,0.0,b26ae623,Google-Ads,None,2026-03-29 01:45:28,US-East,Mobile,Safari
3029a26e,16a06bbc-281,5. Purchase Complete,2026-03-29 01:51:50,76.7,b26ae623,Google-Ads,None,2026-03-29 01:45:28,US-East,Mobile,Safari
f83cbb1c,798204e1-465,1. View Item,2026-03-26 00:33:04,0.0,63199b97,Organic,Spring-Sale,2026-03-26 00:31:42,US-East,Desktop,Edge
d0d82f63,37bed1b6-a35,1. View Item,2026-03-26 00:13:20,0.0,9eb48be0,Google-Ads,None,2026-03-26 00:11:33,US-East,Desktop,Chrome
fc78f427,37bed1b6-a35,2. Add to Cart,2026-03-26 00:13:46,0.0,9eb48be0,Google-Ads,None,2026-03-26 00:11:33,US-East,Desktop,Chrome
2e3ff3e9,37bed1b6-a35,3. Enter Shipping,2026-03-26 00:14:52,0.0,9eb48be0,Google-Ads,None,2026-03-26 00:11:33,US-East,Desktop,Chrome
2c59aef3,37bed1b6-a35,4. Enter Payment,2026-03-26 00:15:13,0.0,9eb48be0,Google-Ads,None,2026-03-26 00:11:33,US-East,Desktop,Chrome
00a830cf,37bed1b6-a35,5. Purchase Complete,2026-03-26 00:16:55,84.38,9eb48be0,Google-Ads,None,2026-03-26 00:11:33,US-East,Desktop,Chrome
7d9f39cc,ed55948e-c84,1. View Item,2026-03-27 23:06:34,0.0,e549ef18,Organic,None,2026-03-27 23:06:11,US-East,Mobile,Chrome
545b0223,ed55948e-c84,2. Add to Cart,2026-03-27 23:07:01,0.0,e549ef18,Organic,None,2026-03-27 23:06:11,US-East,Mobile,Chrome
1a043a60,ed55948e-c84,3. Enter Shipping,2026-03-27 23:08:05,0.0,e549ef18,Organic,None,2026-03-27 23:06:11,US-East,Mobile,Chrome
1b76b5c3,a304470f-de3,1. View Item,2026-03-27 13:41:42,0.0,4eb99e5d,Facebook-Ads,Retargeting-Promo,2026-03-27 13:40:53,EU-West,Mobile,Safari
74f7609d,a304470f-de3,2. Add to Cart,2026-03-27 13:42:21,0.0,4eb99e5d,Facebook-Ads,Retargeting-Promo,2026-03-27 13:40:53,EU-West,Mobile,Safari
35502280,a304470f-de3,3. Enter Shipping,2026-03-27 13:43:36,0.0,4eb99e5d,Facebook-Ads,Retargeting-Promo,2026-03-27 13:40:53,EU-West,Mobile,Safari
2944f0ce,b60cee0c-3df,1. View Item,2026-03-22 12:36:16,0.0,5eb33d5a,Facebook-Ads,Retargeting-Promo,2026-03-22 12:35:13,US-West,Desktop,Chrome
35089c0d,b60cee0c-3df,2. Add to Cart,2026-03-22 12:37:13,0.0,5eb33d5a,Facebook-Ads,Retargeting-Promo,2026-03-22 12:35:13,US-West,Desktop,Chrome
f1b77479,b60cee0c-3df,3. Enter Shipping,2026-03-22 12:38:12,0.0,5eb33d5a,Facebook-Ads,Retargeting-Promo,2026-03-22 12:35:13,US-West,Desktop,Chrome
516ad36f,564dc4ed-d0e,1. View Item,2026-03-23 09:08:47,0.0,6e6fd88c,Direct,None,2026-03-23 09:07:19,EU-West,Mobile,Safari
08f0fb36,564dc4ed-d0e,2. Add to Cart,2026-03-23 09:09:07,0.0,6e6fd88c,Direct,None,2026-03-23 09:07:19,EU-West,Mobile,Safari
104690e7,564dc4ed-d0e,3. Enter Shipping,2026-03-23 09:10:50,0.0,6e6fd88c,Direct,None,2026-03-23 09:07:19,EU-West,Mobile,Safari
328efbd1,ac453bba-de7,1. View Item,2026-03-19 23:00:46,0.0,4b4c2cc6,Organic,BFCM-2026,2026-03-19 23:00:03,US-West,Desktop,Edge
de3866a4,ac453bba-de7,2. Add to Cart,2026-03-19 23:02:04,0.0,4b4c2cc6,Organic,BFCM-2026,2026-03-19 23:00:03,US-West,Desktop,Edge
35da0998,ac453bba-de7,3. Enter Shipping,2026-03-19 23:03:29,0.0,4b4c2cc6,Organic,BFCM-2026,2026-03-19 23:00:03,US-West,Desktop,Edge
e276cbb6,ac453bba-de7,4. Enter Payment,2026-03-19 23:05:22,0.0,4b4c2cc6,Organic,BFCM-2026,2026-03-19 23:00:03,US-West,Desktop,Edge
847c84a0,ac453bba-de7,5. Purchase Complete,2026-03-19 23:07:19,54.3,4b4c2cc6,Organic,BFCM-2026,2026-03-19 23:00:03,US-West,Desktop,Edge
01ff8c0b,12830202-c99,1. View Item,2026-03-10 10:11:51,0.0,a2830324,Organic,None,2026-03-10 10:11:11,US-East,Desktop,Chrome
16b330b1,fcd80030-4a4,1. View Item,2026-03-17 08:07:49,0.0,447f77c3,Google-Ads,None,2026-03-17 08:07:28,EU-West,Desktop,Chrome
380ec044,c0345db8-865,1. View Item,2026-03-21 14:04:02,0.0,a39fff45,Organic,None,2026-03-21 14:03:05,EU-West,Desktop,Firefox
65d4063a,c0345db8-865,2. Add to Cart,2026-03-21 14:05:15,0.0,a39fff45,Organic,None,2026-03-21 14:03:05,EU-West,Desktop,Firefox
0c88024a,c0345db8-865,3. Enter Shipping,2026-03-21 14:06:02,0.0,a39fff45,Organic,None,2026-03-21 14:03:05,EU-West,Desktop,Firefox
936f9ab1,c0345db8-865,4. Enter Payment,2026-03-21 14:07:39,0.0,a39fff45,Organic,None,2026-03-21 14:03:05,EU-West,Desktop,Firefox
3c649e4d,c0345db8-865,5. Purchase Complete,2026-03-21 14:09:38,87.55,a39fff45,Organic,None,2026-03-21 14:03:05,EU-West,Desktop,Firefox
db6dc3c3,05ad3794-3a4,1. View Item,2026-03-15 15:17:25,0.0,4b0f924c,Organic,None,2026-03-15 15:16:40,US-West,Mobile,Safari
a37aede7,05ad3794-3a4,2. Add to Cart,2026-03-15 15:19:00,0.0,4b0f924c,Organic,None,2026-03-15 15:16:40,US-West,Mobile,Safari
a5006917,05ad3794-3a4,3. Enter Shipping,2026-03-15 15:19:21,0.0,4b0f924c,Organic,None,2026-03-15 15:16:40,US-West,Mobile,Safari
e9a4c92f,05ad3794-3a4,4. Enter Payment,2026-03-15 15:21:00,0.0,4b0f924c,Organic,None,2026-03-15 15:16:40,US-West,Mobile,Safari
c174a1a9,05ad3794-3a4,5. Purchase Complete,2026-03-15 15:22:25,132.93,4b0f924c,Organic,None,2026-03-15 15:16:40,US-West,Mobile,Safari
41a03530,7b031d23-76e,1. View Item,2026-03-07 10:42:01,0.0,ddcbfe7d,Google-Ads,None,2026-03-07 10:40:15,EU-West,Mobile,Safari
1e8001c0,7b031d23-76e,2. Add to Cart,2026-03-07 10:43:18,0.0,ddcbfe7d,Google-Ads,None,2026-03-07 10:40:15,EU-West,Mobile,Safari
6690ef32,6327bbff-6fd,1. View Item,2026-03-03 03:56:02,0.0,19a3aa75,Google-Ads,None,2026-03-03 03:55:02,US-West,Desktop,Chrome
f0d163f4,da5d5758-efa,1. View Item,2026-03-12 06:46:02,0.0,facfe061,Organic,None,2026-03-12 06:45:03,US-West,Mobile,Safari
056af1c4,da5d5758-efa,2. Add to Cart,2026-03-12 06:47:30,0.0,facfe061,Organic,None,2026-03-12 06:45:03,US-West,Mobile,Safari
14289eb2,85dc3db7-9f3,1. View Item,2026-03-20 03:39:28,0.0,49a8ad40,Google-Ads,None,2026-03-20 03:37:54,US-West,Mobile,Safari
a08e0ba5,85dc3db7-9f3,2. Add to Cart,2026-03-20 03:41:07,0.0,49a8ad40,Google-Ads,None,2026-03-20 03:37:54,US-West,Mobile,Safari
45a1d3be,4e787801-f50,1. View Item,2026-03-02 02:51:16,0.0,3ae0ca88,Google-Ads,BFCM-2026,2026-03-02 02:49:33,US-East,Desktop,Chrome
bd5e09cd,4e787801-f50,2. Add to Cart,2026-03-02 02:53:13,0.0,3ae0ca88,Google-Ads,BFCM-2026,2026-03-02 02:49:33,US-East,Desktop,Chrome
6020c878,4e787801-f50,3. Enter Shipping,2026-03-02 02:54:58,0.0,3ae0ca88,Google-Ads,BFCM-2026,2026-03-02 02:49:33,US-East,Desktop,Chrome
59b41de7,4e787801-f50,4. Enter Payment,2026-03-02 02:55:26,0.0,3ae0ca88,Google-Ads,BFCM-2026,2026-03-02 02:49:33,US-East,Desktop,Chrome
d16e1cf6,4e787801-f50,5. Purchase Complete,2026-03-02 02:56:46,70.96,3ae0ca88,Google-Ads,BFCM-2026,2026-03-02 02:49:33,US-East,Desktop,Chrome
f1fe5f3b,f3798523-a1d,1. View Item,2026-03-08 22:48:29,0.0,e60a735f,Organic,BFCM-2026,2026-03-08 22:46:46,US-East,Desktop,Chrome
12e66e70,fa948a3a-7f3,1. View Item,2026-03-11 08:51:11,0.0,7bb50e52,Facebook-Ads,Retargeting-Promo,2026-03-11 08:50:12,US-East,Tablet,Edge
685cff94,fa948a3a-7f3,2. Add to Cart,2026-03-11 08:52:02,0.0,7bb50e52,Facebook-Ads,Retargeting-Promo,2026-03-11 08:50:12,US-East,Tablet,Edge
7e41d969,fa948a3a-7f3,3. Enter Shipping,2026-03-11 08:52:43,0.0,7bb50e52,Facebook-Ads,Retargeting-Promo,2026-03-11 08:50:12,US-East,Tablet,Edge
5a263e4b,bf137c44-f0a,1. View Item,2026-03-05 02:20:44,0.0,5d9e8b46,Organic,None,2026-03-05 02:19:04,US-West,Mobile,Safari
066f3624,bf137c44-f0a,2. Add to Cart,2026-03-05 02:21:45,0.0,5d9e8b46,Organic,None,2026-03-05 02:19:04,US-West,Mobile,Safari
94a0a850,31fd4771-3c3,1. View Item,2026-03-24 05:18:57,0.0,8e264a41,Organic,None,2026-03-24 05:18:15,US-East,Tablet,Chrome
349bcc4b,31fd4771-3c3,2. Add to Cart,2026-03-24 05:19:56,0.0,8e264a41,Organic,None,2026-03-24 05:18:15,US-East,Tablet,Chrome
35a49a96,b9df68de-658,1. View Item,2026-03-10 12:03:28,0.0,04e49a61,Organic,None,2026-03-10 12:01:37,US-West,Desktop,Chrome
94ae8952,b9df68de-658,2. Add to Cart,2026-03-10 12:04:19,0.0,04e49a61,Organic,None,2026-03-10 12:01:37,US-West,Desktop,Chrome
fccab8a6,b9df68de-658,3. Enter Shipping,2026-03-10 12:04:42,0.0,04e49a61,Organic,None,2026-03-10 12:01:37,US-West,Desktop,Chrome
020ae767,ffdce2d8-281,1. View Item,2026-03-15 19:19:32,0.0,692a4f81,Organic,None,2026-03-15 19:17:37,APAC-East,Mobile,Safari
800eca8b,ffdce2d8-281,2. Add to Cart,2026-03-15 19:20:10,0.0,692a4f81,Organic,None,2026-03-15 19:17:37,APAC-East,Mobile,Safari
bacbb032,ffdce2d8-281,3. Enter Shipping,2026-03-15 19:21:42,0.0,692a4f81,Organic,None,2026-03-15 19:17:37,APAC-East,Mobile,Safari
29036ed1,ffdce2d8-281,4. Enter Payment,2026-03-15 19:22:50,0.0,692a4f81,Organic,None,2026-03-15 19:17:37,APAC-East,Mobile,Safari
71b08ed8,ffdce2d8-281,5. Purchase Complete,2026-03-15 19:24:41,63.25,692a4f81,Organic,None,2026-03-15 19:17:37,APAC-East,Mobile,Safari
dc6afb29,057437e5-b45,1. View Item,2026-03-12 18:29:05,0.0,2b4e8240,Facebook-Ads,Retargeting-Promo,2026-03-12 18:27:53,US-East,Desktop,Chrome
252248c7,057437e5-b45,2. Add to Cart,2026-03-12 18:29:40,0.0,2b4e8240,Facebook-Ads,Retargeting-Promo,2026-03-12 18:27:53,US-East,Desktop,Chrome
e28a1437,057437e5-b45,3. Enter Shipping,2026-03-12 18:31:11,0.0,2b4e8240,Facebook-Ads,Retargeting-Promo,2026-03-12 18:27:53,US-East,Desktop,Chrome
8b5cdde2,d13e10c8-db7,1. View Item,2026-03-07 00:27:52,0.0,de8f8276,Organic,Spring-Sale,2026-03-07 00:26:54,US-West,Desktop,Edge
b3c22e9e,432abdcb-dd2,1. View Item,2026-03-15 02:05:15,0.0,e5e3a763,Facebook-Ads,Retargeting-Promo,2026-03-15 02:03:55,EU-West,Mobile,Safari
d2eb8c77,432abdcb-dd2,2. Add to Cart,2026-03-15 02:07:10,0.0,e5e3a763,Facebook-Ads,Retargeting-Promo,2026-03-15 02:03:55,EU-West,Mobile,Safari
c6fa893d,432abdcb-dd2,3. Enter Shipping,2026-03-15 02:08:56,0.0,e5e3a763,Facebook-Ads,Retargeting-Promo,2026-03-15 02:03:55,EU-West,Mobile,Safari
ab5d7820,01472bd5-4a8,1. View Item,2026-03-29 05:16:41,0.0,0f2b568b,Google-Ads,None,2026-03-29 05:15:08,US-East,Desktop,Chrome
629c6813,43d47e46-780,1. View Item,2026-03-20 13:29:08,0.0,fdc4cd28,Google-Ads,BFCM-2026,2026-03-20 13:27:42,US-East,Desktop,Edge
bf546e93,16647d41-eea,1. View Item,2026-03-03 12:29:33,0.0,3f70ca43,Direct,None,2026-03-03 12:27:40,US-East,Desktop,Chrome
5a33ea4b,16647d41-eea,2. Add to Cart,2026-03-03 12:31:04,0.0,3f70ca43,Direct,None,2026-03-03 12:27:40,US-East,Desktop,Chrome
b5fd1951,99e0aab1-2e8,1. View Item,2026-03-19 00:21:22,0.0,9c2c1173,Facebook-Ads,Retargeting-Promo,2026-03-19 00:21:04,US-East,Desktop,Edge
7c75f6d0,99e0aab1-2e8,2. Add to Cart,2026-03-19 00:22:07,0.0,9c2c1173,Facebook-Ads,Retargeting-Promo,2026-03-19 00:21:04,US-East,Desktop,Edge
ad34001a,99e0aab1-2e8,3. Enter Shipping,2026-03-19 00:23:26,0.0,9c2c1173,Facebook-Ads,Retargeting-Promo,2026-03-19 00:21:04,US-East,Desktop,Edge
b5d6554c,f1382f85-6fc,1. View Item,2026-03-04 05:02:55,0.0,bde3208d,Organic,Spring-Sale,2026-03-04 05:01:09,APAC-East,Mobile,Safari
361dbc98,f1382f85-6fc,2. Add to Cart,2026-03-04 05:03:43,0.0,bde3208d,Organic,Spring-Sale,2026-03-04 05:01:09,APAC-East,Mobile,Safari
23e5717e,f1382f85-6fc,3. Enter Shipping,2026-03-04 05:04:36,0.0,bde3208d,Organic,Spring-Sale,2026-03-04 05:01:09,APAC-East,Mobile,Safari
c569911a,f1382f85-6fc,4. Enter Payment,2026-03-04 05:04:54,0.0,bde3208d,Organic,Spring-Sale,2026-03-04 05:01:09,APAC-East,Mobile,Safari
4cc7f65d,f1382f85-6fc,5. Purchase Complete,2026-03-04 05:06:36,73.03,bde3208d,Organic,Spring-Sale,2026-03-04 05:01:09,APAC-East,Mobile,Safari
2b7061c5,109630e1-bdd,1. View Item,2026-03-15 23:55:34,0.0,eef28138,Facebook-Ads,Retargeting-Promo,2026-03-15 23:54:48,EU-West,Desktop,Firefox
1fce3089,109630e1-bdd,2. Add to Cart,2026-03-15 23:56:38,0.0,eef28138,Facebook-Ads,Retargeting-Promo,2026-03-15 23:54:48,EU-West,Desktop,Firefox
b2383c92,109630e1-bdd,3. Enter Shipping,2026-03-15 23:57:45,0.0,eef28138,Facebook-Ads,Retargeting-Promo,2026-03-15 23:54:48,EU-West,Desktop,Firefox
186617f0,2a35f170-b73,1. View Item,2026-03-28 14:06:41,0.0,d519ba6f,Google-Ads,BFCM-2026,2026-03-28 14:05:04,US-West,Desktop,Firefox
f1b6896f,2a35f170-b73,2. Add to Cart,2026-03-28 14:07:50,0.0,d519ba6f,Google-Ads,BFCM-2026,2026-03-28 14:05:04,US-West,Desktop,Firefox
ded031a3,2a35f170-b73,3. Enter Shipping,2026-03-28 14:08:13,0.0,d519ba6f,Google-Ads,BFCM-2026,2026-03-28 14:05:04,US-West,Desktop,Firefox
9269dc66,2a35f170-b73,4. Enter Payment,2026-03-28 14:09:29,0.0,d519ba6f,Google-Ads,BFCM-2026,2026-03-28 14:05:04,US-West,Desktop,Firefox
63440b45,2a35f170-b73,5. Purchase Complete,2026-03-28 14:11:22,65.49,d519ba6f,Google-Ads,BFCM-2026,2026-03-28 14:05:04,US-West,Desktop,Firefox
b90332a8,3d634200-fc8,1. View Item,2026-03-01 03:13:03,0.0,80393e1c,Organic,None,2026-03-01 03:12:01,EU-West,Desktop,Chrome
7589e61d,b72b40aa-f09,1. View Item,2026-03-07 19:47:19,0.0,30e61e65,Google-Ads,BFCM-2026,2026-03-07 19:46:21,EU-West,Desktop,Chrome
091683bb,b72b40aa-f09,2. Add to Cart,2026-03-07 19:48:44,0.0,30e61e65,Google-Ads,BFCM-2026,2026-03-07 19:46:21,EU-West,Desktop,Chrome
c61fe7d9,b72b40aa-f09,3. Enter Shipping,2026-03-07 19:49:50,0.0,30e61e65,Google-Ads,BFCM-2026,2026-03-07 19:46:21,EU-West,Desktop,Chrome
845091c6,b72b40aa-f09,4. Enter Payment,2026-03-07 19:51:01,0.0,30e61e65,Google-Ads,BFCM-2026,2026-03-07 19:46:21,EU-West,Desktop,Chrome
